price,brand,model,year,title_status,mileage,color,vin,state
15900,ford,fusion,2019,clean vehicle,27806,silver,  3fa6p0k96kr261093,pennsylvania
7700,ford,door,2015,clean vehicle,54198,blue,  3fa6p0h77fr138558,oklahoma
15100,ford,fusion,2019,clean vehicle,30181,white,  3fa6p0mu3kr180747,pennsylvania
7200,ford,door,2013,clean vehicle,82670,black,  1fmcu9h94dua07603,oklahoma
15600,ford,fusion,2019,clean vehicle,36305,gold,  3fa6p0ruxkr116813,pennsylvania
39700,ford,srw,2019,clean vehicle,10475,white,  1ft7w2bt8kee90712,oklahoma
16000,ford,fusion,2019,clean vehicle,34734,gray,  3fa6p0ru7kr138767,pennsylvania
7500,ford,door,2012,clean vehicle,186713,black,  1ftfw1cf6cfb56754,oklahoma
15500,ford,srw,2017,clean vehicle,132150,white,  1ft7x2b69hec16645,oregon
19000,ford,taurus,2019,clean vehicle,12928,gray,  1fahp2j84kg115859,pennsylvania
5500,ford,door,2015,clean vehicle,116539,silver,  1fmcu0gx1fub82812,oklahoma
38700,ford,drw,2018,clean vehicle,59549,white,  1fd8w3ht1jeb13182,oklahoma
21000,ford,taurus,2019,clean vehicle,12174,red,  1fahp2j81kg116841,pennsylvania
28500,ford,door,2016,clean vehicle,96129,white,  1ft8w3dt6ged23165,oklahoma
37200,ford,drw,2018,clean vehicle,89809,white,  1fd0w5ht9jeb13276,oklahoma
18500,ford,taurus,2019,clean vehicle,18202,white,  1fahp2j8xkg115025,pennsylvania
15000,ford,door,2015,clean vehicle,128505,white,  1ft7w2bt2fea81305,oklahoma
37700,ford,drw,2017,clean vehicle,43527,white,  1fd8w3htxhed36198,oklahoma
22200,ford,transit,2019,clean vehicle,15792,white,  1ftyr2cm5kkb55220,pennsylvania
39950,ford,f-150,2019,clean vehicle,9278,white,  1ftew1e42kfc12713,georgia
37600,ford,drw,2017,clean vehicle,41925,white,  1fd8w3ht6hed35386,oklahoma
18500,ford,taurus,2019,clean vehicle,16924,white,  1fahp2j87kg116553,pennsylvania
10000,ford,door,2013,clean vehicle,119869,silver,  1fm5k7f93dgc57984,florida
20500,ford,taurus,2019,clean vehicle,17260,silver,  1fahp2j89kg115971,pennsylvania
5700,ford,door,2013,clean vehicle,89490,white,  1fmcu0f75dud93994,florida
21000,ford,transit,2019,clean vehicle,40772,white,  1ftye9zm5kka75959,pennsylvania
22500,ford,transit,2019,clean vehicle,25623,white,  1ftyr2cm5kkb17292,pennsylvania
29000,ford,f-150,2019,clean vehicle,11669,white,  1ftew1e53kfb51512,colorado
13200,ford,door,2013,clean vehicle,138524,black,  1ftfw1ct8dfb88189,florida
25500,ford,transit,2019,clean vehicle,13644,white,  1ftyr2cm7kkb12031,pennsylvania
25700,ford,door,2016,clean vehicle,147935,white,  1fd8w3ht0geb20021,texas
18900,ford,doors,2015,clean vehicle,44456,charcoal,  2fmtk4j99fbb84272,new york
31500,ford,wagon,2019,clean vehicle,20357,black,  1fbax2cm0kka31240,pennsylvania
45500,ford,door,2017,clean vehicle,66366,black,  1ft7w2bt4hed76215,florida
11000,ford,door,2017,clean vehicle,43532,gray,  3fa6p0h74hr259986,pennsylvania
18288,ford,doors,2015,clean vehicle,45218,gray,  2fmtk4j99fbb94378,new york
20000,ford,door,2017,clean vehicle,85688,white,  1ft7w2b62heb39135,florida
36600,ford,door,2016,clean vehicle,58902,white,  1ft7w2bt1ged33630,pennsylvania
18299,ford,doors,2015,clean vehicle,59869,silver,  2fmtk4k85fbb28755,pennsylvania
10000,ford,escape,2017,clean vehicle,35021,silver,  1fmcu9gd8hud43346,colorado
4100,ford,door,2012,clean vehicle,100264,silver,  1fmcu9d76cka93351,pennsylvania
30995,ford,door,2015,clean vehicle,157057,off-white,  1ft7w2bt5fec61782,texas
1750,ford,door,2012,salvage insurance,181316,black,  1fmcu0d7xcka88620,minnesota
31500,ford,wagon,2019,clean vehicle,23222,black,  1fbax2cm8kka31244,pennsylvania
13500,ford,door,2016,clean vehicle,87686,white,  1ftfx1ef1gke85837,colorado
7500,ford,door,2014,clean vehicle,162918,blue,  1ftew1cm8efc15574,texas
650,ford,door,2017,salvage insurance,0,black,  1fadp3k21hl268441,california
22800,ford,wagon,2019,clean vehicle,32526,white,  1fbzx2zmxkka31904,pennsylvania
11300,ford,door,2016,clean vehicle,69402,white,  3fa6p0k9xgr317088,colorado
32700,ford,door,2014,clean vehicle,76336,white,  1ft7w2bt8eea52700,texas
1350,ford,door,2012,salvage insurance,163334,white,  1fahp3m22cl334180,virginia
21900,ford,wagon,2019,clean vehicle,47628,white,  1fbzx2zm9kka48743,pennsylvania
11700,ford,door,2014,clean vehicle,135283,orange,  1ftfw1ef4ekd10563,texas
6500,ford,door,2014,salvage insurance,147903,white,  1ftmf1cm3ekd09140,georgia
9800,ford,door,2014,clean vehicle,74181,black,  2fmdk3gc9ebb58643,colorado
11000,ford,door,2014,clean vehicle,77386,white,  1ft7w2a67eeb61127,texas
1150,ford,door,2014,salvage insurance,123349,red,  3fadp4bj5em136791,georgia
13000,ford,cutaway,2013,clean vehicle,136661,white,  1fdwe3fs8dda78168,colorado
5500,ford,door,2013,clean vehicle,109600,silver,  3fa6p0hrxdr251001,texas
6000,ford,door,2014,salvage insurance,125369,black,  1fmcu0gx0euc40715,massachusetts
11200,ford,door,2013,clean vehicle,122861,blue,  1ftfw1ct7dkg07754,texas
5000,ford,door,2016,salvage insurance,110826,gray,  1fadp3f26gl367412,massachusetts
23400,ford,f-150,2019,clean vehicle,12198,white,  1ftmf1c57kkc79371,missouri
13500,ford,door,2019,salvage insurance,45512,red,  3fa6p0ru3kr188341,massachusetts
22900,ford,f-150,2019,clean vehicle,15656,white,  1ftmf1c51kkd08279,missouri
20000,ford,fusion,2020,clean vehicle,23984,silver,  3fa6p0cd0lr116667,virginia
22900,ford,f-150,2019,clean vehicle,15821,white,  1ftmf1c52kkc79259,missouri
27000,ford,mustang,2020,clean vehicle,12748,red,  1fatp8uh3l5101487,virginia
54500,ford,expedition,2019,clean vehicle,9865,blue,  1fmju1kt1kea32785,oklahoma
20600,ford,fusion,2020,clean vehicle,17858,black,  3fa6p0cd8lr115427,virginia
23500,ford,f-150,2019,clean vehicle,6711,white,  1ftmf1c56kkd08097,missouri
53000,ford,expedition,2019,clean vehicle,14939,blue,  1fmju1kt7kea32953,oklahoma
23600,ford,transit,2019,clean vehicle,15820,white,  1ftyr1ymxkka55522,missouri
33500,ford,wagon,2019,clean vehicle,6140,silver,  1fbzx2cg3kka74824,oklahoma
24400,ford,edge,2019,clean vehicle,25552,gray,  2fmpk3k98kbc03043,virginia
13000,ford,focus,2016,clean vehicle,54984,black,  1fadp3l99gl358964,west virginia
48400,ford,max,2019,clean vehicle,24783,black,  1fmjk2at0kea58243,virginia
26500,ford,door,2014,clean vehicle,148442,silver,  1ft7w2btxeea16216,west virginia
46200,ford,max,2019,clean vehicle,34191,white,  1fmjk2at6kea38501,virginia
9300,ford,door,2013,clean vehicle,82072,silver,  2fmdk4kc9dba82059,west virginia
13500,ford,door,2012,clean vehicle,104559,white,  1ftfw1ef2cfa90460,west virginia
27600,ford,edge,2019,clean vehicle,13265,silver,  2fmpk4k90kbb81660,virginia
7400,ford,door,2013,clean vehicle,133314,red,  1fm5k8d84dgc38344,west virginia
26500,ford,edge,2019,clean vehicle,22458,gray,  2fmpk4k98kbc23105,virginia
26000,ford,door,2013,clean vehicle,70106,white,  1ft7w2btxdea17039,west virginia
24500,ford,edge,2019,clean vehicle,23712,black,  2fmpk3k92kbb89267,virginia
2100,ford,door,2012,clean vehicle,101848,red,  3fadp4bj7cm128642,west virginia
16700,ford,ecosport,2019,clean vehicle,14994,black,  maj6s3kl6kc281547,virginia
17500,ford,edge,2015,clean vehicle,59726,gray,  2fmtk4k99fbb35183,missouri
17000,ford,escape,2019,clean vehicle,16448,gray,  1fmcu0gd6kub08933,virginia
22500,ford,door,2015,clean vehicle,28801,black,  1ftew1cp9fke05161,oklahoma
34500,ford,f-150,2019,clean vehicle,28938,gray,  1ftew1e54kfb82591,michigan
16600,ford,ecosport,2019,clean vehicle,19022,black,  maj6s3kl2kc287149,virginia
7500,ford,door,2014,clean vehicle,93832,silver,  1fmcu9g9xeuc07694,missouri
34500,ford,f-150,2019,clean vehicle,25046,white,  1ftew1e54kfb48392,michigan
25000,ford,edge,2019,clean vehicle,22318,black,  2fmpk4k95kbc01949,virginia
36000,ford,f-150,2019,clean vehicle,17301,gray,  1ftew1e53kkd48767,michigan
23700,ford,edge,2019,clean vehicle,27413,gray,  2fmpk3k98kbb62817,virginia
28600,ford,explorer,2019,clean vehicle,39733,silver,  1fm5k8gt7kgb48943,michigan
23500,ford,door,2013,clean vehicle,74195,brown,  1ftfw1et6dke81934,oklahoma
25300,ford,explorer,2019,clean vehicle,44383,silver,  1fm5k8f8xkgb26965,michigan
24900,ford,flex,2019,clean vehicle,19151,white,  2fmhk6d81kba20559,virginia
20300,ford,f-750,2012,clean vehicle,188394,white,  3frnf7fa7cv186728,missouri
23400,ford,fusion,2020,clean vehicle,2452,gray,  3fa6p0hd6lr110753,michigan
14600,ford,fusion,2019,clean vehicle,36252,silver,  3fa6p0lu2kr180496,virginia
25500,ford,f-150,2019,clean vehicle,27136,silver,  1ftew1c47kfb18880,virginia
14700,ford,fusion,2019,clean vehicle,35951,white,  3fa6p0lu8kr117368,virginia
33700,ford,f-150,2019,clean vehicle,35221,white,  1ftew1e53kfa65102,virginia
33400,ford,f-150,2019,clean vehicle,33808,gray,  1ftew1e57kfb48077,virginia
34000,ford,f-150,2019,clean vehicle,32022,black,  1ftew1e54kfb47744,michigan
17500,ford,fusion,2019,clean vehicle,34173,white,  3fa6p0ruxkr138018,virginia
14100,ford,fusion,2019,clean vehicle,24272,white,  3fa6p0lu1kr225363,michigan
30000,ford,f-150,2019,clean vehicle,19055,black,  1ftew1e52kfb46754,virginia
16500,ford,fusion,2019,clean vehicle,34822,red,  3fa6p0d98kr187124,michigan
30600,ford,f-150,2019,clean vehicle,15422,gray,  1ftew1e57kfc11954,virginia
12800,ford,ecosport,2019,clean vehicle,24765,silver,  maj3s2ke8kc268152,nevada
26000,ford,wagon,2019,clean vehicle,23019,white,  1fbzx2zm3kkb24344,virginia
46000,ford,max,2019,clean vehicle,38243,black,  1fmjk2at6kea15946,texas
28500,ford,ranger,2019,clean vehicle,16509,white,  1fter4fh6kla60107,virginia
24300,ford,edge,2019,clean vehicle,18762,silver,  2fmpk4k96kbc37150,nevada
29000,ford,explorer,2019,clean vehicle,28854,no_color,  1fm5k7f88kgb11648,texas
15300,ford,escape,2019,clean vehicle,17392,black,  1fmcu0gdxkub80752,nevada
27900,ford,mustang,2019,clean vehicle,13558,white,  1fa6p8cf9k5108973,new mexico
24700,ford,edge,2019,clean vehicle,27082,black,  2fmpk4k90kbb55589,nevada
14400,ford,escape,2019,clean vehicle,17510,black,  1fmcu0f72kub34778,texas
15000,ford,ecosport,2019,clean vehicle,24662,white,  maj6s3kl3kc251132,nevada
17200,ford,door,2014,clean vehicle,96076,black,  1ftfw1ct0efc61704,florida
12800,ford,ecosport,2019,clean vehicle,22858,white,  maj3s2ke1kc286878,nevada
46900,ford,explorer,2020,clean vehicle,740,gray,  1fmsk8fh3lga11841,virginia
2800,ford,door,2013,clean vehicle,110748,gray,  1fadp3k22dl187362,florida
16200,ford,escape,2019,clean vehicle,25090,black,  1fmcu9gdxkub80402,nevada
25200,ford,escape,2020,clean vehicle,7,black,  1fmcu9f61lua48374,virginia
34800,ford,max,2019,clean vehicle,34277,silver,  1fmjk1ht9kea27962,nevada
52000,ford,srw,2019,clean vehicle,34527,white,  1ft7w2bt5kee35425,texas
26000,ford,door,2017,clean vehicle,99923,white,  1ft8w3bt6hee98746,texas
40600,ford,expedition,2019,clean vehicle,39170,white,  1fmju1kt0kea17775,nevada
55000,ford,srw,2019,clean vehicle,16569,no_color,  1ft8w3bt8kec78838,texas
5000,ford,door,2015,clean vehicle,80612,black,  1fadp3f2xfl240127,texas
36400,ford,max,2019,clean vehicle,36616,black,  1fmjk1jt7kea20244,nevada
7500,ford,door,2015,clean vehicle,92165,white,  1fmcu9gx8fuc81762,texas
14700,ford,escape,2019,clean vehicle,44778,silver,  1fmcu0gd3kub29710,nevada
43900,ford,explorer,2020,clean vehicle,2089,no_color,  1fmsk7fh0lgb38489,south carolina
6400,ford,door,2013,clean vehicle,91652,red,  3fa6p0hr1dr126940,texas
41100,ford,expedition,2019,clean vehicle,35801,silver,  1fmju1kt4kea43604,nevada
23000,ford,door,2013,clean vehicle,88781,white,  1ft7w2bt3deb85914,texas
13900,ford,escape,2019,clean vehicle,36978,blue,  1fmcu0gd2kub10601,nevada
19000,ford,door,2012,clean vehicle,189776,white,  1ft7w2bt4cea20954,texas
34800,ford,max,2019,clean vehicle,35233,white,  1fmjk1ht3kea17945,nevada
22000,ford,door,2012,clean vehicle,151641,white,  1ft7w2bt8ced04247,texas
16300,ford,escape,2019,clean vehicle,37044,white,  1fmcu9hdxkub65946,nevada
18800,ford,escape,2019,clean vehicle,15835,green,  1fmcu9gd1kub80952,virginia
13000,ford,cab,2012,clean vehicle,201187,white,  1fduf5gt3cea67577,texas
40900,ford,max,2019,clean vehicle,41928,black,  1fmjk1kt6kea28110,nevada
47000,ford,expedition,2019,clean vehicle,37059,gray,  1fmju2at1kea28890,virginia
12800,ford,door,2017,clean vehicle,33763,red,  3fa6p0hd6hr205675,wisconsin
25500,ford,explorer,2019,clean vehicle,29850,gray,  1fm5k7f81kgb42773,nevada
17800,ford,escape,2019,clean vehicle,26675,black,  1fmcu9gd2kub09873,virginia
25700,ford,f-150,2019,clean vehicle,17828,black,  1ftew1c51kke08595,nevada
17200,ford,escape,2019,clean vehicle,29632,white,  1fmcu9gd2kua07649,virginia
35000,ford,srw,2019,clean vehicle,11544,white,  1ft7w2b66kee46377,new jersey
28800,ford,f-150,2019,clean vehicle,21976,white,  1ftew1c50kke09205,nevada
39200,ford,max,2019,clean vehicle,43617,black,  1fmjk1jt7kea20776,tennessee
13600,ford,escape,2019,clean vehicle,49254,gray,  1fmcu9gdxkua14655,pennsylvania
24200,ford,f-150,2019,clean vehicle,51589,black,  1ftew1e43kkc41032,nevada
46900,ford,max,2019,clean vehicle,41399,gray,  1fmjk2at3kea27617,virginia
26500,ford,f-150,2019,clean vehicle,11734,gray,  1ftex1e51kkd09298,pennsylvania
24700,ford,explorer,2019,clean vehicle,41628,silver,  1fm5k7f87kgb11625,nevada
12600,ford,focus,2017,clean vehicle,15075,gray,  1fadp3m2xhl322025,new jersey
31800,ford,f-150,2019,clean vehicle,26591,red,  1ftew1e58kkd14212,nevada
24500,ford,f-150,2019,clean vehicle,22906,white,  1ftew1ebxkkd48349,nevada
26000,ford,f-150,2019,clean vehicle,33462,white,  1ftew1c52kfa20803,virginia
21000,ford,f-150,2017,clean vehicle,32747,gray,  1ftex1ep6hfa52321,pennsylvania
22500,ford,f-150,2019,clean vehicle,33717,white,  1ftew1c50kkc38522,nevada
7700,ford,door,2017,clean vehicle,85218,black,  3fa6p0hd5hr138812,pennsylvania
23100,ford,f-150,2019,clean vehicle,23512,red,  1ftew1c57kkc38467,nevada
9200,ford,door,2017,clean vehicle,57853,white,  3fa6p0h78hr355815,pennsylvania
19600,ford,mustang,2019,clean vehicle,33324,gray,  1fatp8uh2k5158763,nevada
11700,ford,door,2016,clean vehicle,23803,black,  1fmcu9gx9gub00752,pennsylvania
27300,ford,mustang,2019,clean vehicle,31260,blue,  1fatp8ff1k5179289,nevada
14300,ford,edge,2016,clean vehicle,69428,white,  2fmpk4j8xgbc53478,pennsylvania
23600,ford,transit,2019,clean vehicle,15755,white,  1ftyr2cm5kka60432,nevada
6200,ford,door,2016,clean vehicle,90946,gray,  3fa6p0g74gr199577,pennsylvania
22400,ford,wagon,2019,clean vehicle,51370,white,  1fbzx2zm0kka60182,nevada
5700,ford,door,2016,clean vehicle,99941,black,  3fa6p0g70gr318340,pennsylvania
23600,ford,transit,2019,clean vehicle,15456,white,  1ftyr2cm5kka75108,nevada
4600,ford,door,2016,clean vehicle,141603,gray,  3fa6p0lu2gr318609,pennsylvania
37500,ford,srw,2019,clean vehicle,2382,silver,  1ft7w2bt5kef24315,nevada
10700,ford,van,2016,clean vehicle,99544,white,  1ftye1ym1gkb56631,pennsylvania
31900,ford,srw,2019,clean vehicle,21546,black,  1ft7w2b6xkee55356,nevada
31600,ford,mustang,2019,clean vehicle,16293,black,  1fa6p8cf1k5144124,georgia
12600,ford,escape,2018,clean vehicle,40375,gray,  1fmcu0gd0juc90126,nevada
5300,ford,door,2013,clean vehicle,143191,gray,  1ftex1cm2dfc43995,pennsylvania
3900,ford,fiesta,2018,clean vehicle,363,blue,  3fadp4bj2jm136595,nevada
13000,ford,edge,2015,clean vehicle,59656,gray,  2fmpk3j80fbb14677,florida
11800,ford,ecosport,2018,clean vehicle,37878,black,  maj3p1ve4jc210836,nevada
24600,ford,edge,2019,clean vehicle,20628,black,  2fmpk3k94kbb62331,georgia
14500,ford,door,2014,clean vehicle,71205,black,  1ftfw1cf3efa59580,florida
24300,ford,explorer,2018,clean vehicle,26186,silver,  1fm5k7f8xjga57221,nevada
12300,ford,fusion,2018,clean vehicle,38157,white,  3fa6p0lu9jr269920,nevada
14800,ford,door,2016,clean vehicle,30325,blue,  1fa6p8am4g5301086,new jersey
17100,ford,mustang,2018,clean vehicle,31561,silver,  1fatp8uhxj5166415,nevada
6800,ford,door,2016,clean vehicle,66655,no_color,  1fadp3f20gl369771,new jersey
20300,ford,explorer,2018,clean vehicle,19029,blue,  1fm5k8b89jga75379,connecticut
26300,ford,f-150,2018,clean vehicle,11739,silver,  1ftew1eb4jfc37481,new york
22500,ford,door,2016,clean vehicle,50423,silver,  1ftew1cg0gke04837,nevada
41200,ford,srw,2019,clean vehicle,25638,gray,  1ft7w2bt2kee85523,tennessee
20400,ford,door,2017,clean vehicle,59798,gray,  1fm5k7f8xhgd79206,florida
49900,ford,drw,2019,clean vehicle,5035,black,  1ft8w3dt1kee72172,virginia
12100,ford,escape,2017,clean vehicle,32284,silver,  1fmcu0f78huc53640,new york
24000,ford,door,2016,clean vehicle,40371,blue,  1ftew1cf8gke70396,florida
9500,ford,escape,2017,clean vehicle,107569,white,  1fmcu9gd8hub34463,new york
9000,ford,door,2017,clean vehicle,96451,silver,  3fa6p0g71hr143386,new jersey
9800,ford,escape,2017,clean vehicle,94851,white,  1fmcu9gd4huc53644,new jersey
7800,ford,door,2017,clean vehicle,108727,silver,  3fa6p0g79hr143393,connecticut
17200,ford,f-150,2017,clean vehicle,91979,white,  1ftew1e80hfb12444,new york
18800,ford,explorer,2017,clean vehicle,76258,gray,  1fm5k8d81hgd05701,new york
9800,ford,door,2014,clean vehicle,147574,white,  1fm5k7d8xega27936,california
7000,ford,door,2013,clean vehicle,104764,gray,  1fahp2f87dg198571,florida
44000,ford,max,2019,clean vehicle,16934,gray,  1fmjk1jt5kea14068,nevada
23400,ford,transit,2019,clean vehicle,13822,white,  1ftyr1zm9kka71256,texas
30700,ford,transit,2019,clean vehicle,5250,white,  1ftbw3xm3kka93802,texas
15600,ford,escape,2019,clean vehicle,33451,black,  1fmcu0gd0kub64172,south carolina
22600,ford,f-150,2019,clean vehicle,14291,white,  1ftmf1c5xkkc79283,texas
22900,ford,f-150,2019,clean vehicle,16725,white,  1ftmf1c53kkc79075,south carolina
22800,ford,f-150,2019,clean vehicle,13002,white,  1ftmf1c58kkc79282,texas
22700,ford,f-150,2019,clean vehicle,18902,white,  1ftmf1c59kkd07753,south carolina
23000,ford,f-150,2019,clean vehicle,9732,white,  1ftmf1c53kkd08302,texas
22700,ford,f-150,2019,clean vehicle,18947,white,  1ftmf1c57kkc79077,south carolina
23000,ford,f-150,2019,clean vehicle,8402,white,  1ftmf1c5xkkd07941,north carolina
34400,ford,f-150,2019,clean vehicle,17450,gray,  1ftew1e5xkfc48223,south carolina
36500,ford,srw,2016,clean vehicle,53986,gray,  1ft8x3bt7gea37597,nevada
23100,ford,f-150,2019,clean vehicle,15848,white,  1ftmf1c57kkc78933,south carolina
23300,ford,f-150,2019,clean vehicle,10770,white,  1ftmf1c57kkd07962,south carolina
22600,ford,f-150,2019,clean vehicle,14587,white,  1ftmf1c58kkd07940,north carolina
4500,ford,door,2016,clean vehicle,98625,gray,  1fa6p0hd9g5118807,mississippi
23000,ford,f-150,2019,clean vehicle,10916,white,  1ftmf1c54kkd38537,north carolina
8000,ford,door,2014,clean vehicle,107173,white,  1fm5k7f82ega78361,mississippi
11500,ford,fiesta,2019,clean vehicle,10134,silver,  3fadp4bj9km116331,north carolina
9400,ford,door,2017,clean vehicle,43056,no_color,  3fa6p0h73hr103244,south carolina
23000,ford,f-150,2019,clean vehicle,10655,white,  1ftmf1c55kkd38546,north carolina
2800,ford,door,2012,clean vehicle,173601,black,  1fahp2kt0cg106208,california
22600,ford,transit,2019,clean vehicle,14231,white,  1ftyr1ym9kka50814,north carolina
23000,ford,transit,2019,clean vehicle,8985,white,  1ftyr1zm1kka42480,north carolina
5200,ford,door,2016,clean vehicle,84338,black,  1fadp3k25gl216776,south carolina
19200,ford,door,2017,clean vehicle,104290,gray,  1ftew1ep7hkd92670,texas
10100,ford,door,2017,clean vehicle,45592,red,  3fa6p0h77hr214525,texas
6200,ford,door,2015,clean vehicle,103960,black,  3fa6p0h71fr175122,south carolina
14000,ford,explorer,2016,clean vehicle,110333,white,  1fm5k7dh8ggd26344,texas
5000,ford,door,2015,clean vehicle,138516,gray,  3fa6p0g78fr218971,south carolina
9200,ford,door,2016,clean vehicle,49094,red,  1fa6p8am2g5230129,texas
14700,ford,door,2016,clean vehicle,97526,black,  1fm5k7d82gga51375,texas
3000,ford,door,2014,clean vehicle,87420,silver,  1fadp3f22el318074,south carolina
30200,ford,door,2015,clean vehicle,67052,red,  1ftfw1eg8ffa33385,texas
3800,ford,door,2013,clean vehicle,58913,black,  1fadp3k26dl359277,south carolina
3200,ford,door,2013,clean vehicle,999999,silver,  1fadp3k21dl266148,south carolina
